Spannung;Sekunde
235.31;364760
214.32;364765
224.96;364770
225.58;364775
229.24;364780
237.21;364785
226.87;364790
232.01;364795
230.53;364800
235.68;364805
223.94;364810
236.31;364815
234.57;364820
230.71;364825
222.42;364830
226.99;364835
226.55;364840
228.17;364845
245.01;364850
230.23;364855
239.84;364860
225.25;364865
226.09;364870
234.6;364875
231.16;364880
229.41;364885
231.18;364890
234.99;364895
249.85;364900
228.74;364905
237.52;364910
243.55;364915
232.34;364920
239.88;364925
242.13;364930
224.1;364935
233.29;364940
245.2;364945
224.21;364950
225.7;364955
233.04;364960
235.82;364965
233.84;364970
241.18;364975
229.82;364980
232.39;364985
235.32;364990
223.7;364995
227.53;365000
238.99;365005
226.14;365010
226.94;365015
222.97;365020
223.28;365025
241.37;365030
237.23;365035
243.81;365040
236.45;365045
230.99;365050
230.75;365055
220.43;365060
227.56;365065
235.93;365070
236.57;365075
225.01;365080
240.08;365085
223.3;365090
229.99;365095
231.31;365100
228.75;365105
232.02;365110
235.09;365115
227.31;365120
224.74;365125
244.38;365130
221.81;365135
236.37;365140
228.19;365145
237.86;365150
225.06;365155
229.98;365160
233.27;365165
237.87;365170
241.92;365175
226.61;365180
222.08;365185
228;365190
226.1;365195
239.41;365200
233.88;365205
226.85;365210
241.04;365215
226.39;365220
223.29;365225
235.36;365230
244.34;365235
240.06;365240
233.42;365245
236.86;365250
220.09;365255
231.56;365260
223.33;365265
226.47;365270
234.62;365275
223.71;365280
254.22;365285
223.8;365290
240.78;365295
225.12;365300
223.12;365305
235.46;365310
240.18;365315
234.77;365320
239.5;365325
236.96;365330
232.61;365335
234.15;365340
236.27;365345
231.64;365350
236.97;365355
234.7;365360
226.79;365365
230.12;365370
223.01;365375
234.01;365380
224.26;365385
220.82;365390
236.8;365395
227.75;365400
233.42;365405
242.59;365410
235.86;365415
221.61;365420
239.63;365425
219.12;365430
218.77;365435
226.72;365440
242.07;365445
240;365450
235.28;365455
227.07;365460
226.02;365465
234.03;365470
229.01;365475
246.17;365480
225.45;365485
228.72;365490
239.79;365495
233.68;365500
227;365505
233.15;365510
222.49;365515
228.44;365520
232.4;365525
240.11;365530
245.79;365535
231.24;365540
236.36;365545
223.58;365550
226.12;365555
237.29;365560
245.88;365565
228.2;365570
241.03;365575
221.28;365580
242.8;365585
239.81;365590
246.77;365595
225.71;365600
234.81;365605
224.48;365610
246.5;365615
235.36;365620
231.99;365625
228.1;365630
240.19;365635
236.73;365640
233.01;365645
237.08;365650
231.56;365655
240.76;365660
226.25;365665
211.56;365670
228.13;365675
224.88;365680
239.03;365685
221.78;365690
234.12;365695
237.12;365700
237.04;365705
220.23;365710
238.97;365715
224.26;365720
231.15;365725
236.42;365730
234.09;365735
234.73;365740
238.34;365745
227.8;365750
223.65;365755
218.23;365760
226.83;365765
241.45;365770
233.73;365775
253.53;365780
215.19;365785
230.19;365790
235.61;365795
217.95;365800
232.71;365805
224.23;365810
230.34;365815
228;365820
242.16;365825
238.61;365830
229.6;365835
230.48;365840
230.37;365845
240.41;365850
231.33;365855
232.6;365860
236.12;365865
229.89;365870
227.9;365875
241.17;365880
228.9;365885
222.42;365890
237.87;365895
226.36;365900
224.39;365905
228.65;365910
230.51;365915
232.22;365920
221.21;365925
233.85;365930
230.49;365935
233.49;365940
235.89;365945
237.29;365950
223.08;365955
232.73;365960
235.66;365965
238.42;365970
226.45;365975
233.78;365980
235.91;365985
231.43;365990
238.39;365995
229.47;366000
223.56;366005
244.33;366010
229.39;366015
225.43;366020
241.7;366025
224.41;366030
229.07;366035
232.84;366040
232.43;366045
239.87;366050
236.16;366055
237.92;366060
232.74;366065
234.25;366070
231.57;366075
229.98;366080
222.22;366085
231.33;366090
232.89;366095
238.32;366100
227.87;366105
221.85;366110
231.61;366115
227.18;366120
222.12;366125
220.34;366130
234.18;366135
225.97;366140
240.16;366145
232.13;366150
250.48;366155
235.25;366160
225.35;366165
224.68;366170
243.95;366175
239.99;366180
226.54;366185
231.6;366190
228.47;366195
226.06;366200
225.62;366205
242.09;366210
234.13;366215
226.58;366220
232.88;366225
226.77;366230
233.77;366235
237.98;366240
236.07;366245
223.05;366250
230.63;366255
222.95;366260
235.86;366265
231.46;366270
224.47;366275
247.5;366280
244.55;366285
230.79;366290
235.64;366295
236.3;366300
226.18;366305
230.42;366310
231.64;366315
237.59;366320
231.08;366325
228.07;366330
225.08;366335
229.62;366340
233.5;366345
218.54;366350
224.48;366355
224.13;366360
227.02;366365
238.15;366370
233.34;366375
232.72;366380
230.24;366385
233.86;366390
216.65;366395
223.58;366400
231.2;366405
236.92;366410
224.16;366415
220.75;366420
234.47;366425
242.5;366430
225.52;366435
247.71;366440
233.65;366445
234.83;366450
231.3;366455
232.8;366460
232.69;366465
226.3;366470
236.02;366475
232.25;366480
237.3;366485
232.48;366490
237.23;366495
231.44;366500
237.18;366505
234.44;366510
236.98;366515
228.28;366520
232.43;366525
228.47;366530
245.88;366535
219.61;366540
230.46;366545
226.29;366550
230.44;366555
232.17;366560
230.83;366565
226.38;366570
230.72;366575
234.54;366580
224.42;366585
223.9;366590
231.2;366595
235.29;366600
242.08;366605
225.73;366610
243.69;366615
229.26;366620
242.27;366625
231.99;366630
221.44;366635
241.11;366640
233.32;366645
226.09;366650
229.89;366655
227.57;366660
230.18;366665
245.27;366670
230.18;366675
225.67;366680
226.6;366685
238.93;366690
236.94;366695
213.05;366700
242.73;366705
233.7;366710
228.71;366715
240.44;366720
225.05;366725
226.06;366730
234.84;366735
236.04;366740
224.82;366745
217.62;366750
235.24;366755
229.27;366760
230.93;366765
233.03;366770
231.97;366775
242.04;366780
244.9;366785
225.21;366790
229.22;366795
234.65;366800
240.51;366805
224.05;366810
232.06;366815
232.59;366820
232.1;366825
228.43;366830
234.42;366835
225.8;366840
241.67;366845
229.98;366850
232.58;366855
228.71;366860
233.98;366865
218.12;366870
237.71;366875
221.4;366880
230.65;366885
233.91;366890
230.83;366895
217.87;366900
220.04;366905
227.4;366910
233.53;366915
217;366920
230.95;366925
233.28;366930
224.32;366935
226.53;366940
241.17;366945
227.45;366950
220.9;366955
227.05;366960
239.03;366965
232.82;366970
240.09;366975
233.73;366980
225.16;366985
234.92;366990
238.88;366995
224.05;367000
237.62;367005
226.26;367010
235.05;367015
247.43;367020
221.1;367025
239.2;367030
224.1;367035
229.08;367040
222.66;367045
228.46;367050
238.65;367055
227.12;367060
231.52;367065
220.59;367070
232.69;367075
246.91;367080
235.6;367085
237.41;367090
232.65;367095
228.38;367100
241.69;367105
236.03;367110
227.83;367115
233.42;367120
231.21;367125
236.5;367130
232.97;367135
227.96;367140
236;367145
236.25;367150
229.18;367155
231.54;367160
238.28;367165
247.88;367170
237.03;367175
242.21;367180
221.62;367185
239.59;367190
232.77;367195
231.43;367200
239.2;367205
224.06;367210
232.7;367215
230.24;367220
225.47;367225
227.47;367230
226.7;367235
230.6;367240
231.93;367245
232.6;367250
228.34;367255
238.01;367260
230.88;367265
235.25;367270
218.68;367275
236.22;367280
240.08;367285
232.84;367290
229.36;367295
230.09;367300
235.76;367305
240.24;367310
224.85;367315
238.11;367320
243.7;367325
235.08;367330
227.08;367335
238.71;367340
224.01;367345
232.89;367350
230;367355
234.01;367360
231.25;367365
236.83;367370
243.34;367375
234.25;367380
234.33;367385
233.9;367390
234.03;367395
222.95;367400
241.63;367405
227.21;367410
231.59;367415
240.75;367420
233.63;367425
234.9;367430
250.99;367435
226.31;367440
237.22;367445
217.78;367450
227.26;367455
238.97;367460
229.97;367465
238.77;367470
237.83;367475
242.23;367480
230.22;367485
234.4;367490
233.59;367495
232.67;367500
220.36;367505
234.46;367510
237.12;367515
240.49;367520
228.15;367525
234.4;367530
236.39;367535
225.26;367540
234.02;367545
231.42;367550
230.75;367555
233.41;367560
227.62;367565
244.09;367570
243.39;367575
231.67;367580
240.16;367585
232.74;367590
223.56;367595
221.85;367600
242.56;367605
219.87;367610
223.57;367615
247.12;367620
224.48;367625
250.43;367630
219.4;367635
226.03;367640
219.97;367645
227.92;367650
234.32;367655
236.54;367660
234.16;367665
233.9;367670
223.33;367675
228.12;367680
220.07;367685
225.68;367690
241.29;367695
228.59;367700
236.15;367705
235.81;367710
227.83;367715
238.31;367720
248.77;367725
226.6;367730
231.04;367735
234.68;367740
243.14;367745
232.93;367750
238.54;367755
245.94;367760
221.48;367765
231.65;367770
224.83;367775
217.83;367780
221.4;367785
240.7;367790
238.89;367795
227.71;367800
235.36;367805
226.94;367810
217;367815
237.21;367820
238.6;367825
224.44;367830
233.18;367835
231.3;367840
237.58;367845
244.66;367850
232.13;367855
232.88;367860
244.21;367865
235.17;367870
229.94;367875
237.34;367880
230.41;367885
231.57;367890
225.38;367895
222.16;367900
238.55;367905
227.04;367910
234.92;367915
238.09;367920
226.48;367925
239.11;367930
237.19;367935
233.69;367940
237.95;367945
224.05;367950
241.05;367955
240.84;367960
236.63;367965
227.65;367970
233.71;367975
214.13;367980
232.96;367985
240.88;367990
242.54;367995
234.26;368000
229.13;368005
225.87;368010
232.41;368015
232.7;368020
220.64;368025
224.89;368030
238.2;368035
233.71;368040
237.21;368045
231.71;368050
228.74;368055
227.79;368060
243.22;368065
230.4;368070
237.65;368075
230.38;368080
233.32;368085
223.54;368090
237.39;368095
236.56;368100
232.82;368105
238.49;368110
231.9;368115
233.38;368120
229.95;368125
239.09;368130
232.06;368135
242.26;368140
228.89;368145
235.01;368150
223.79;368155
231.87;368160
222.66;368165
230.14;368170
237.95;368175
231.74;368180
231.02;368185
236.37;368190
234.97;368195
233.93;368200
230.31;368205
227.12;368210
222.76;368215
231.81;368220
237.41;368225
225.17;368230
231.65;368235
231.28;368240
239.42;368245
241.87;368250
233.37;368255
242.22;368260
238.9;368265
224.74;368270
218.75;368275
232.21;368280
224.01;368285
224.05;368290
230.51;368295
222.71;368300
225.37;368305
224.71;368310
226.7;368315
247.86;368320
228.44;368325
228.63;368330
227.19;368335
252.12;368340
233.52;368345
226.3;368350
235.15;368355
247.79;368360
235.78;368365
244.36;368370
231.07;368375
234.34;368380
235.74;368385
221.69;368390
236.44;368395
229.31;368400
227.08;368405
225.97;368410
237.39;368415
228.52;368420
224.34;368425
245.14;368430
231.14;368435
215.57;368440
231.77;368445
241.27;368450
247.05;368455
226.31;368460
231.14;368465
230.14;368470
217.97;368475
241.44;368480
240.77;368485
238.97;368490
236.09;368495
235.96;368500
229.48;368505
238.66;368510
250.22;368515
232.32;368520
237.3;368525
232.2;368530
221.12;368535
231.28;368540
235.96;368545
235.08;368550
223.86;368555
247;368560
240.1;368565
235.58;368570
245;368575
227.41;368580
240.7;368585
225.6;368590
219.95;368595
241.94;368600
238.24;368605
230;368610
229.21;368615
223.63;368620
238.73;368625
227.24;368630
214.25;368635
226.39;368640
232.85;368645
233.27;368650
229.31;368655
238.26;368660
232.93;368665
230.46;368670
233.47;368675
226.35;368680
237.7;368685
238.48;368690
231.16;368695
240.05;368700
241.92;368705
227.37;368710
227.41;368715
236.3;368720
228.06;368725
231.27;368730
233.46;368735
227.91;368740
237.06;368745
240.71;368750
228.65;368755
224.21;368760
241.17;368765
232.68;368770
236.02;368775
228.9;368780
216.46;368785
232.63;368790
229.36;368795
228.11;368800
233.66;368805
232.19;368810
229.16;368815
241.87;368820
234.55;368825
235.05;368830
225.72;368835
228.76;368840
252.56;368845
228.7;368850
236.75;368855
226.9;368860
237.11;368865
231.53;368870
241.14;368875
223.8;368880
221.75;368885
225.61;368890
234.38;368895
223.32;368900
223.98;368905
244.96;368910
228.69;368915
230.04;368920
223.87;368925
241.4;368930
221.17;368935
226.66;368940
228.45;368945
231.72;368950
246.12;368955
239.8;368960
237.97;368965
228.58;368970
226.48;368975
236.49;368980
239;368985
245.17;368990
234.72;368995
239.75;369000
238.89;369005
225.21;369010
236.45;369015
235.07;369020
241.52;369025
223.85;369030
217.79;369035
233.37;369040
241.12;369045
220.5;369050
228.01;369055
231.99;369060
219.71;369065
222.35;369070
224.16;369075
222.57;369080
232.2;369085
223.93;369090
237.22;369095
229.38;369100
236.08;369105
228.11;369110
226.02;369115
242.05;369120
226.18;369125
227.86;369130
221.69;369135
226.88;369140
238.02;369145
248.7;369150
234.04;369155
235.49;369160
226.18;369165
233.63;369170
235.33;369175
224.22;369180
226.2;369185
229.36;369190
232.99;369195
233.35;369200
230;369205
234.65;369210
229.21;369215
240.27;369220
247.99;369225
231.4;369230
236.95;369235
234.08;369240
229.68;369245
233.75;369250
240.75;369255
235.9;369260
223.61;369265
242.84;369270
221.25;369275
226.38;369280
219.83;369285
230.86;369290
234.71;369295
228.67;369300
239.34;369305
222.08;369310
229.11;369315
214.92;369320
226.51;369325
220.7;369330
227.49;369335
238.6;369340
233.54;369345
222.2;369350
221.94;369355
222.14;369360
230.35;369365
229.51;369370
229.83;369375
243.43;369380
231.55;369385
230.29;369390
229.78;369395
233.45;369400
229.12;369405
233.75;369410
238.19;369415
223.86;369420
245.79;369425
234.26;369430
226.18;369435
233.7;369440
244.14;369445
242.36;369450
220.83;369455
237.67;369460
221.96;369465
245.59;369470
247.15;369475
227.8;369480
226.08;369485
236.73;369490
221.93;369495
234;369500
228.15;369505
228.4;369510
228.99;369515
241.11;369520
227.73;369525
217.92;369530
228.92;369535
242.6;369540
233.96;369545
225.29;369550
231.78;369555
232.44;369560
245.72;369565
223.3;369570
226.72;369575
247.11;369580
226.83;369585
240.26;369590
236.29;369595
226.2;369600
222.18;369605
234.97;369610
222.47;369615
228.03;369620
236.1;369625
229.74;369630
226.38;369635
237.33;369640
223.59;369645
233.64;369650
225.97;369655
219.63;369660
236.63;369665
233.36;369670
222.85;369675
228.8;369680
235.71;369685
232.58;369690
233.2;369695
218.58;369700
224.61;369705
229.13;369710
215.53;369715
217.99;369720
220.57;369725
242.56;369730
240.08;369735
225.64;369740
234.22;369745
223.4;369750
234.5;369755
232.36;369760
234.17;369765
233.91;369770
227.47;369775
232.99;369780
232.8;369785
226.44;369790
241.57;369795
225.78;369800
240.83;369805
233.77;369810
230.33;369815
225.88;369820
236.95;369825
233.01;369830
232.94;369835
238.67;369840
232.98;369845
242.87;369850
224.73;369855
232.8;369860
227.88;369865
230.04;369870
236.27;369875
